Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.002
Vertical Position,-0.26
,
,
,
Label,
TIME,CH2
5.8300e-04,0.00475531
5.8320e-04,0.00484281
5.8340e-04,0.00468063
5.8360e-04,0.00476969
5.8380e-04,0.00487094
5.8400e-04,0.004755
5.8420e-04,0.00483
5.8440e-04,0.00477969
5.8460e-04,0.00492094
5.8480e-04,0.00488969
5.8500e-04,0.00486187
5.8520e-04,0.00498219
5.8540e-04,0.00497563
5.8560e-04,0.00495938
5.8580e-04,0.00490844
5.8600e-04,0.00485594
5.8620e-04,0.0048025
5.8640e-04,0.0047675
5.8660e-04,0.00470375
5.8680e-04,0.00462594
5.8700e-04,0.0048525
5.8720e-04,0.00478875
5.8740e-04,0.00488219
5.8760e-04,0.00467219
5.8780e-04,0.00488125
5.8800e-04,0.00464625
5.8820e-04,0.00496937
5.8840e-04,0.00472969
5.8860e-04,0.00466094
5.8880e-04,0.00466562
5.8900e-04,0.00492437
5.8920e-04,0.00481312
5.8940e-04,0.00490031
5.8960e-04,0.00487
5.8980e-04,0.00476563
5.9000e-04,0.00473656
5.9020e-04,0.00485406
5.9040e-04,0.00506969
5.9060e-04,0.00465687
5.9080e-04,0.004785
5.9100e-04,0.00486094
5.9120e-04,0.00466219
5.9140e-04,0.00489844
5.9160e-04,0.004705
5.9180e-04,0.00468594
5.9200e-04,0.00487344
5.9220e-04,0.00492813
5.9240e-04,0.004905
5.9260e-04,0.00508719
5.9280e-04,0.00477125
5.9300e-04,0.00468281
5.9320e-04,0.00490938
5.9340e-04,0.00461406
5.9360e-04,0.00470156
5.9380e-04,0.00485938
5.9400e-04,0.00482781
5.9420e-04,0.00493844
5.9440e-04,0.00477531
5.9460e-04,0.00463188
5.9480e-04,0.00481844
5.9500e-04,0.00478469
5.9520e-04,0.00488219
5.9540e-04,0.00487219
5.9560e-04,0.00458875
5.9580e-04,0.00496781
5.9600e-04,0.00509813
5.9620e-04,0.00496406
5.9640e-04,0.00493781
5.9660e-04,0.00494406
5.9680e-04,0.00501094
5.9700e-04,0.00501344
5.9720e-04,0.00484969
5.9740e-04,0.00481281
5.9760e-04,0.00488031
5.9780e-04,0.00475813
5.9800e-04,0.00482375
5.9820e-04,0.00492156
5.9840e-04,0.00479344
5.9860e-04,0.00498281
5.9880e-04,0.00479344
5.9900e-04,0.00483656
5.9920e-04,0.00498656
5.9940e-04,0.00490656
5.9960e-04,0.00477125
5.9980e-04,0.00505969
6.0000e-04,0.00489219
6.0020e-04,0.00458031
6.0040e-04,0.0047875
6.0060e-04,0.00477312
6.0080e-04,0.00481719
6.0100e-04,0.00497031
6.0120e-04,0.004905
6.0140e-04,0.00499344
6.0160e-04,0.00482063
6.0180e-04,0.00464594
6.0200e-04,0.00470844
6.0220e-04,0.00477656
6.0240e-04,0.00469969
6.0260e-04,0.00473563
6.0280e-04,0.00449813
6.0300e-04,0.00477125
6.0320e-04,0.00476625
6.0340e-04,0.00470969
6.0360e-04,0.00492437
6.0380e-04,0.00477719
6.0400e-04,0.00442688
6.0420e-04,0.004655
6.0440e-04,0.00479
6.0460e-04,0.00471156
6.0480e-04,0.00500375
6.0500e-04,0.00472688
6.0520e-04,0.00475563
6.0540e-04,0.00481125
6.0560e-04,0.00484938
6.0580e-04,0.00481438
6.0600e-04,0.00454531
6.0620e-04,0.00470531
6.0640e-04,0.00481031
6.0660e-04,0.00491813
6.0680e-04,0.0046
6.0700e-04,0.00471813
6.0720e-04,0.00470938
6.0740e-04,0.00493469
6.0760e-04,0.00477375
6.0780e-04,0.00471437
6.0800e-04,0.00496281
6.0820e-04,0.00482531
6.0840e-04,0.00470313
6.0860e-04,0.00446313
6.0880e-04,0.00457719
6.0900e-04,0.00481188
6.0920e-04,0.00469906
6.0940e-04,0.00471844
6.0960e-04,0.00462844
6.0980e-04,0.004695
6.1000e-04,0.00453906
6.1020e-04,0.00483031
6.1040e-04,0.00467688
6.1060e-04,0.0050275
6.1080e-04,0.00489594
6.1100e-04,0.00463812
6.1120e-04,0.00473156
6.1140e-04,0.00459844
6.1160e-04,0.00509219
6.1180e-04,0.00484469
6.1200e-04,0.004785
6.1220e-04,0.00474125
6.1240e-04,0.00465281
6.1260e-04,0.00477031
6.1280e-04,0.00459438
6.1300e-04,0.00487562
6.1320e-04,0.00485188
6.1340e-04,0.0048025
6.1360e-04,0.00466281
6.1380e-04,0.00474063
6.1400e-04,0.00492156
6.1420e-04,0.00469281
6.1440e-04,0.0050625
6.1460e-04,0.00480063
6.1480e-04,0.00491594
6.1500e-04,0.00492406
6.1520e-04,0.00464156
6.1540e-04,0.00457125
6.1560e-04,0.00464687
6.1580e-04,0.00476031
6.1600e-04,0.00479406
6.1620e-04,0.00498
6.1640e-04,0.00462969
6.1660e-04,0.00491969
6.1680e-04,0.00506094
6.1700e-04,0.00487
6.1720e-04,0.0047325
6.1740e-04,0.00479344
6.1760e-04,0.00482094
6.1780e-04,0.00483219
6.1800e-04,0.00486781
6.1820e-04,0.00488063
6.1840e-04,0.00470562
6.1860e-04,0.00478938
6.1880e-04,0.00470125
6.1900e-04,0.00466688
6.1920e-04,0.00476938
6.1940e-04,0.00490875
6.1960e-04,0.00477438
6.1980e-04,0.00498281
6.2000e-04,0.00474531
6.2020e-04,0.00501219
6.2040e-04,0.00470875
6.2060e-04,0.00496469
6.2080e-04,0.00474031
6.2100e-04,0.00466875
6.2120e-04,0.00487031
6.2140e-04,0.0050875
6.2160e-04,0.00473281
6.2180e-04,0.00473687
6.2200e-04,0.00489344
6.2220e-04,0.00506719
6.2240e-04,0.00498938
6.2260e-04,0.00492125
6.2280e-04,0.00491187
6.2300e-04,0.00507781
6.2320e-04,0.00479937
6.2340e-04,0.00457938
6.2360e-04,0.00475969
6.2380e-04,0.00494938
6.2400e-04,0.00500719
6.2420e-04,0.00481219
6.2440e-04,0.00484437
6.2460e-04,0.00500188
6.2480e-04,0.00501
6.2500e-04,0.00492875
6.2520e-04,0.00482594
6.2540e-04,0.004745
6.2560e-04,0.00484469
6.2580e-04,0.004785
6.2600e-04,0.00473938
6.2620e-04,0.00474531
6.2640e-04,0.00492313
6.2660e-04,0.00482875
6.2680e-04,0.0047625
6.2700e-04,0.00504031
6.2720e-04,0.00484781
6.2740e-04,0.00497375
6.2760e-04,0.00502844
6.2780e-04,0.00495438
6.2800e-04,0.00484844
6.2820e-04,0.00492031
6.2840e-04,0.00492719
6.2860e-04,0.00481156
6.2880e-04,0.00500125
6.2900e-04,0.00494094
6.2920e-04,0.00497125
6.2940e-04,0.00488594
6.2960e-04,0.00450406
6.2980e-04,0.00473094
6.3000e-04,0.00485812
6.3020e-04,0.00486938
6.3040e-04,0.00477219
6.3060e-04,0.00467219
6.3080e-04,0.00492469
6.3100e-04,0.00485781
6.3120e-04,0.00496937
6.3140e-04,0.004885
6.3160e-04,0.00482344
6.3180e-04,0.00478844
6.3200e-04,0.00480156
6.3220e-04,0.00460563
6.3240e-04,0.00466438
6.3260e-04,0.00485531
6.3280e-04,0.0047575
6.3300e-04,0.00476188
6.3320e-04,0.00499469
6.3340e-04,0.00476219
6.3360e-04,0.00470531
6.3380e-04,0.00465063
6.3400e-04,0.00486625
6.3420e-04,0.00472125
6.3440e-04,0.00499
6.3460e-04,0.00445719
6.3480e-04,0.00487031
6.3500e-04,0.005
6.3520e-04,0.00470875
6.3540e-04,0.00494469
6.3560e-04,0.00457219
6.3580e-04,0.00502812
6.3600e-04,0.00505156
6.3620e-04,0.00487062
6.3640e-04,0.00469125
6.3660e-04,0.00493594
6.3680e-04,0.00492594
6.3700e-04,0.00478094
6.3720e-04,0.00472438
6.3740e-04,0.00498938
6.3760e-04,0.00484031
6.3780e-04,0.00471656
6.3800e-04,0.00474
6.3820e-04,0.00490813
6.3840e-04,0.00477125
6.3860e-04,0.00475
6.3880e-04,0.0051375
6.3900e-04,0.00474906
6.3920e-04,0.00476688
6.3940e-04,0.00505844
6.3960e-04,0.00502125
6.3980e-04,0.00458437
6.4000e-04,0.0049775
6.4020e-04,0.00477813
6.4040e-04,0.00491469
6.4060e-04,0.00482
6.4080e-04,0.00496937
6.4100e-04,0.00483125
6.4120e-04,0.00479563
6.4140e-04,0.00484437
6.4160e-04,0.00472563
6.4180e-04,0.00492719
6.4200e-04,0.00506938
6.4220e-04,0.00491938
6.4240e-04,0.00473156
6.4260e-04,0.00489
6.4280e-04,0.00497938
6.4300e-04,0.00482594
6.4320e-04,0.00473063
6.4340e-04,0.00473531
6.4360e-04,0.00503156
6.4380e-04,0.00478781
6.4400e-04,0.00476125
6.4420e-04,0.00476281
6.4440e-04,0.00482687
6.4460e-04,0.004755
6.4480e-04,0.00481844
6.4500e-04,0.00472656
6.4520e-04,0.00469594
6.4540e-04,0.00471094
6.4560e-04,0.0048275
6.4580e-04,0.0046525
6.4600e-04,0.00468094
6.4620e-04,0.00487906
6.4640e-04,0.00484156
6.4660e-04,0.00469938
6.4680e-04,0.00459375
6.4700e-04,0.00448187
6.4720e-04,0.00460063
6.4740e-04,0.00476938
6.4760e-04,0.00474562
6.4780e-04,0.00447312
6.4800e-04,0.00481719
6.4820e-04,0.00480844
6.4840e-04,0.0047825
6.4860e-04,0.00478469
6.4880e-04,0.00458688
6.4900e-04,0.0047825
6.4920e-04,0.00471313
6.4940e-04,0.00465625
6.4960e-04,0.00485875
6.4980e-04,0.00487344
6.5000e-04,0.00480719
6.5020e-04,0.00452031
6.5040e-04,0.00470344
6.5060e-04,0.00450969
6.5080e-04,0.00481719
6.5100e-04,0.00456625
6.5120e-04,0.00484906
6.5140e-04,0.00485594
6.5160e-04,0.00477625
6.5180e-04,0.00470813
6.5200e-04,0.00486969
6.5220e-04,0.00481594
6.5240e-04,0.00475844
6.5260e-04,0.00478281
6.5280e-04,0.00480781
6.5300e-04,0.00482313
6.5320e-04,0.00441938
6.5340e-04,0.00471344
6.5360e-04,0.00470125
6.5380e-04,0.0047
6.5400e-04,0.0046975
6.5420e-04,0.00479656
6.5440e-04,0.00473438
6.5460e-04,0.00457469
6.5480e-04,0.00450188
6.5500e-04,0.00471969
6.5520e-04,0.00491125
6.5540e-04,0.0046575
6.5560e-04,0.00464125
6.5580e-04,0.00504969
6.5600e-04,0.00481438
6.5620e-04,0.00479969
6.5640e-04,0.00465625
6.5660e-04,0.00477687
6.5680e-04,0.00473687
6.5700e-04,0.00462469
6.5720e-04,0.00468625
6.5740e-04,0.00469594
6.5760e-04,0.00485594
6.5780e-04,0.0049275
6.5800e-04,0.0047925
6.5820e-04,0.00481094
6.5840e-04,0.00474594
6.5860e-04,0.00445062
6.5880e-04,0.00478906
6.5900e-04,0.00460188
6.5920e-04,0.00452187
6.5940e-04,0.00480094
6.5960e-04,0.0049075
6.5980e-04,0.00456687
6.6000e-04,0.00489531
6.6020e-04,0.00468219
6.6040e-04,0.00484406
6.6060e-04,0.00481687
6.6080e-04,0.00465625
6.6100e-04,0.00472625
6.6120e-04,0.00465813
6.6140e-04,0.00482
6.6160e-04,0.00485031
6.6180e-04,0.00492094
6.6200e-04,0.00471531
6.6220e-04,0.00470313
6.6240e-04,0.00468719
6.6260e-04,0.00484844
6.6280e-04,0.0047575
6.6300e-04,0.00477438
6.6320e-04,0.00488781
6.6340e-04,0.00479937
6.6360e-04,0.00463344
6.6380e-04,0.00474562
6.6400e-04,0.00465594
6.6420e-04,0.00477875
6.6440e-04,0.00488219
6.6460e-04,0.00480812
6.6480e-04,0.00480125
6.6500e-04,0.00478156
6.6520e-04,0.0048125
6.6540e-04,0.00464219
6.6560e-04,0.00476312
6.6580e-04,0.00480531
6.6600e-04,0.00483719
6.6620e-04,0.00474813
6.6640e-04,0.00470062
6.6660e-04,0.00481344
6.6680e-04,0.00488063
6.6700e-04,0.00469844
6.6720e-04,0.00468281
6.6740e-04,0.00463938
6.6760e-04,0.00494875
6.6780e-04,0.00465313
6.6800e-04,0.00493375
6.6820e-04,0.00475813
6.6840e-04,0.00478562
6.6860e-04,0.00476812
6.6880e-04,0.00474844
6.6900e-04,0.00473281
6.6920e-04,0.00480563
6.6940e-04,0.00464
6.6960e-04,0.00469656
6.6980e-04,0.00471875
6.7000e-04,0.00478125
6.7020e-04,0.0046475
6.7040e-04,0.00474813
6.7060e-04,0.00480688
6.7080e-04,0.00460406
6.7100e-04,0.00470781
6.7120e-04,0.0046075
6.7140e-04,0.00457625
6.7160e-04,0.00472531
6.7180e-04,0.00469625
6.7200e-04,0.00475469
6.7220e-04,0.00471125
6.7240e-04,0.00490719
6.7260e-04,0.00482656
6.7280e-04,0.00468938
6.7300e-04,0.00482187
6.7320e-04,0.00476938
6.7340e-04,0.00472719
6.7360e-04,0.00477344
6.7380e-04,0.00478875
6.7400e-04,0.00499063
6.7420e-04,0.00464813
6.7440e-04,0.00494219
6.7460e-04,0.00479438
6.7480e-04,0.00486063
6.7500e-04,0.00493344
6.7520e-04,0.00503187
6.7540e-04,0.00455906
6.7560e-04,0.00492375
6.7580e-04,0.00488094
6.7600e-04,0.00472844
6.7620e-04,0.00474313
6.7640e-04,0.00478813
6.7660e-04,0.00487281
6.7680e-04,0.00466188
6.7700e-04,0.00490187
6.7720e-04,0.00444594
6.7740e-04,0.00458969
6.7760e-04,0.00475844
6.7780e-04,0.00471688
6.7800e-04,0.00481063
6.7820e-04,0.00475813
6.7840e-04,0.0047475
6.7860e-04,0.00450063
6.7880e-04,0.00483031
6.7900e-04,0.00463156
6.7920e-04,0.00450063
6.7940e-04,0.00452219
6.7960e-04,0.00479438
6.7980e-04,0.00494469
6.8000e-04,0.00479844
6.8020e-04,0.00469531
6.8040e-04,0.00496563
6.8060e-04,0.00475344
6.8080e-04,0.00491219
6.8100e-04,0.00471563
6.8120e-04,0.00478969
6.8140e-04,0.004665
6.8160e-04,0.00499656
6.8180e-04,0.00479906
6.8200e-04,0.00496813
6.8220e-04,0.00484375
6.8240e-04,0.00497625
6.8260e-04,0.0048725
6.8280e-04,0.00469375
6.8300e-04,0.00485063
6.8320e-04,0.00485656
6.8340e-04,0.00469656
6.8360e-04,0.00459063
6.8380e-04,0.00494906
6.8400e-04,0.00469844
6.8420e-04,0.00479313
6.8440e-04,0.00476094
6.8460e-04,0.00470875
6.8480e-04,0.00484188
6.8500e-04,0.00462875
6.8520e-04,0.00459812
6.8540e-04,0.00471
6.8560e-04,0.00467719
6.8580e-04,0.00465531
6.8600e-04,0.00484813
6.8620e-04,0.00473063
6.8640e-04,0.00485375
6.8660e-04,0.00502281
6.8680e-04,0.00472812
6.8700e-04,0.004925
6.8720e-04,0.00469781
6.8740e-04,0.004725
6.8760e-04,0.00489594
6.8780e-04,0.00488125
6.8800e-04,0.00468844
6.8820e-04,0.00486313
6.8840e-04,0.00476906
6.8860e-04,0.00491844
6.8880e-04,0.00490063
6.8900e-04,0.00460719
6.8920e-04,0.00480437
6.8940e-04,0.00496406
6.8960e-04,0.00483875
6.8980e-04,0.00466594
6.9000e-04,0.00463469
6.9020e-04,0.00459438
6.9040e-04,0.00491125
6.9060e-04,0.00468969
6.9080e-04,0.00475375
6.9100e-04,0.00490156
6.9120e-04,0.00478063
6.9140e-04,0.00482625
6.9160e-04,0.00486125
6.9180e-04,0.00469844
6.9200e-04,0.00490938
6.9220e-04,0.00490125
6.9240e-04,0.004915
6.9260e-04,0.0049675
6.9280e-04,0.00489125
6.9300e-04,0.00472188
6.9320e-04,0.00460875
6.9340e-04,0.00467656
6.9360e-04,0.0048
6.9380e-04,0.00462188
6.9400e-04,0.00467125
6.9420e-04,0.00478938
6.9440e-04,0.00470313
6.9460e-04,0.00479156
6.9480e-04,0.00478313
6.9500e-04,0.00456719
6.9520e-04,0.00481344
6.9540e-04,0.00459875
6.9560e-04,0.00452344
6.9580e-04,0.00466313
6.9600e-04,0.00460969
6.9620e-04,0.00485063
6.9640e-04,0.0046225
6.9660e-04,0.00459438
6.9680e-04,0.00466
6.9700e-04,0.00494844
6.9720e-04,0.00473906
6.9740e-04,0.00470375
6.9760e-04,0.00473625
6.9780e-04,0.00479344
6.9800e-04,0.004805
6.9820e-04,0.0045975
6.9840e-04,0.00459594
6.9860e-04,0.00460844
6.9880e-04,0.00471094
6.9900e-04,0.00461187
6.9920e-04,0.00464719
6.9940e-04,0.00452594
6.9960e-04,0.00465
6.9980e-04,0.00496875
7.0000e-04,0.00485719
7.0020e-04,0.00481375
7.0040e-04,0.00465
7.0060e-04,0.00472719
7.0080e-04,0.0049
7.0100e-04,0.00472156
7.0120e-04,0.00443406
7.0140e-04,0.00440906
7.0160e-04,0.00465469
7.0180e-04,0.00463531
7.0200e-04,0.00475031
7.0220e-04,0.00461219
7.0240e-04,0.0048125
7.0260e-04,0.00463469
7.0280e-04,0.00458125
7.0300e-04,0.00463094
7.0320e-04,0.00443406
7.0340e-04,0.00473281
7.0360e-04,0.00454406
7.0380e-04,0.00471625
7.0400e-04,0.00464188
7.0420e-04,0.004795
7.0440e-04,0.00475313
7.0460e-04,0.00473563
7.0480e-04,0.00457813
7.0500e-04,0.00447875
7.0520e-04,0.00457
7.0540e-04,0.00466438
7.0560e-04,0.00482219
7.0580e-04,0.00478094
7.0600e-04,0.0043675
7.0620e-04,0.00454531
7.0640e-04,0.0047875
7.0660e-04,0.00465969
7.0680e-04,0.00461781
7.0700e-04,0.00474844
7.0720e-04,0.00456406
7.0740e-04,0.00473063
7.0760e-04,0.00464563
7.0780e-04,0.0047375
7.0800e-04,0.00466531
7.0820e-04,0.00483781
7.0840e-04,0.00476125
7.0860e-04,0.00462844
7.0880e-04,0.00482563
7.0900e-04,0.00465469
7.0920e-04,0.00449625
7.0940e-04,0.00439781
7.0960e-04,0.00464406
7.0980e-04,0.00475563
7.1000e-04,0.00462125
7.1020e-04,0.00476281
7.1040e-04,0.00461219
7.1060e-04,0.00474375
7.1080e-04,0.00484406
7.1100e-04,0.00465156
7.1120e-04,0.004585
7.1140e-04,0.00464906
7.1160e-04,0.00464625
7.1180e-04,0.00458906
7.1200e-04,0.00484094
7.1220e-04,0.00478594
7.1240e-04,0.00476188
7.1260e-04,0.00472188
7.1280e-04,0.00454688
7.1300e-04,0.00481188
7.1320e-04,0.00462813
7.1340e-04,0.00463594
7.1360e-04,0.00458906
7.1380e-04,0.00477781
7.1400e-04,0.00489938
7.1420e-04,0.00449562
7.1440e-04,0.00459375
7.1460e-04,0.00463812
7.1480e-04,0.00460594
7.1500e-04,0.00452531
7.1520e-04,0.00457562
7.1540e-04,0.00471531
7.1560e-04,0.00472656
7.1580e-04,0.0046475
7.1600e-04,0.00477094
7.1620e-04,0.00473531
7.1640e-04,0.00457938
7.1660e-04,0.00472563
7.1680e-04,0.00441031
7.1700e-04,0.0046075
7.1720e-04,0.00457156
7.1740e-04,0.00467
7.1760e-04,0.00458313
7.1780e-04,0.00504875
7.1800e-04,0.00491844
7.1820e-04,0.00464875
7.1840e-04,0.00463844
7.1860e-04,0.00486031
7.1880e-04,0.00480875
7.1900e-04,0.00474406
7.1920e-04,0.00481719
7.1940e-04,0.00474844
7.1960e-04,0.00480688
7.1980e-04,0.0045875
7.2000e-04,0.00468438
7.2020e-04,0.00465063
7.2040e-04,0.00480094
7.2060e-04,0.00494687
7.2080e-04,0.00477281
7.2100e-04,0.00491594
7.2120e-04,0.00464594
7.2140e-04,0.00469563
7.2160e-04,0.00458188
7.2180e-04,0.00489281
7.2200e-04,0.00498031
7.2220e-04,0.00448156
7.2240e-04,0.00477594
7.2260e-04,0.00481687
7.2280e-04,0.00466062
7.2300e-04,0.00479125
7.2320e-04,0.00476406
7.2340e-04,0.00472188
7.2360e-04,0.00455531
7.2380e-04,0.00478
7.2400e-04,0.00488469
7.2420e-04,0.00463
7.2440e-04,0.00468375
7.2460e-04,0.00444063
7.2480e-04,0.0046725
7.2500e-04,0.00487719
7.2520e-04,0.00456094
7.2540e-04,0.00461094
7.2560e-04,0.00459
7.2580e-04,0.00478562
7.2600e-04,0.00448344
7.2620e-04,0.00483
7.2640e-04,0.00460625
7.2660e-04,0.00471219
7.2680e-04,0.00443469
7.2700e-04,0.00469
7.2720e-04,0.00458437
7.2740e-04,0.00483906
7.2760e-04,0.00453375
7.2780e-04,0.00464469
7.2800e-04,0.00463063
7.2820e-04,0.00469469
7.2840e-04,0.00499219
7.2860e-04,0.00474094
7.2880e-04,0.00459531
7.2900e-04,0.00432937
7.2920e-04,0.00488
7.2940e-04,0.00492781
7.2960e-04,0.00455156
7.2980e-04,0.00454437
7.3000e-04,0.00494312
7.3020e-04,0.00483375
7.3040e-04,0.00470625
7.3060e-04,0.00484188
7.3080e-04,0.00475406
7.3100e-04,0.00479563
7.3120e-04,0.00479531
7.3140e-04,0.00505094
7.3160e-04,0.00489
7.3180e-04,0.00470125
7.3200e-04,0.00493438
7.3220e-04,0.00498188
7.3240e-04,0.00463812
7.3260e-04,0.00492594
7.3280e-04,0.00490594
7.3300e-04,0.00495
7.3320e-04,0.00468125
7.3340e-04,0.00499344
7.3360e-04,0.00477375
7.3380e-04,0.00485219
7.3400e-04,0.00473344
7.3420e-04,0.00490656
7.3440e-04,0.00452281
7.3460e-04,0.00492594
7.3480e-04,0.00480375
7.3500e-04,0.004815
7.3520e-04,0.00488594
7.3540e-04,0.00492281
7.3560e-04,0.00491344
7.3580e-04,0.00482656
7.3600e-04,0.00464031
7.3620e-04,0.00496906
7.3640e-04,0.00467688
7.3660e-04,0.00477687
7.3680e-04,0.00487406
7.3700e-04,0.00491375
7.3720e-04,0.00460719
7.3740e-04,0.00501437
7.3760e-04,0.00471125
7.3780e-04,0.00480437
7.3800e-04,0.00472781
7.3820e-04,0.00492062
7.3840e-04,0.00475281
7.3860e-04,0.00447281
7.3880e-04,0.00477563
7.3900e-04,0.00490156
7.3920e-04,0.00487562
7.3940e-04,0.00466531
7.3960e-04,0.00480281
7.3980e-04,0.00491125
7.4000e-04,0.00485781
7.4020e-04,0.00448438
7.4040e-04,0.00477125
7.4060e-04,0.004655
7.4080e-04,0.00463469
7.4100e-04,0.00451219
7.4120e-04,0.00487125
7.4140e-04,0.00454313
7.4160e-04,0.00464469
7.4180e-04,0.00475469
7.4200e-04,0.00483656
7.4220e-04,0.0044475
7.4240e-04,0.00470344
7.4260e-04,0.0044875
7.4280e-04,0.00474906
7.4300e-04,0.00450844
7.4320e-04,0.00466688
7.4340e-04,0.00460469
7.4360e-04,0.00445625
7.4380e-04,0.00476812
7.4400e-04,0.00454219
7.4420e-04,0.00469063
7.4440e-04,0.00476125
7.4460e-04,0.0046075
7.4480e-04,0.00466594
7.4500e-04,0.004665
7.4520e-04,0.00460063
7.4540e-04,0.0046825
7.4560e-04,0.00471375
7.4580e-04,0.00469813
7.4600e-04,0.0045225
7.4620e-04,0.00466906
7.4640e-04,0.00464625
7.4660e-04,0.00441906
7.4680e-04,0.00446656
7.4700e-04,0.00453094
7.4720e-04,0.00468875
7.4740e-04,0.00469438
7.4760e-04,0.00468375
7.4780e-04,0.00453094
7.4800e-04,0.00486844
7.4820e-04,0.00481031
7.4840e-04,0.00455063
7.4860e-04,0.00473594
7.4880e-04,0.00446906
7.4900e-04,0.00445188
7.4920e-04,0.00436031
7.4940e-04,0.00473281
7.4960e-04,0.00468906
7.4980e-04,0.00479688
7.5000e-04,0.00455312
7.5020e-04,0.00490969
7.5040e-04,0.00458406
7.5060e-04,0.00475062
7.5080e-04,0.00465813
7.5100e-04,0.00460125
7.5120e-04,0.00470813
7.5140e-04,0.00484156
7.5160e-04,0.0046575
7.5180e-04,0.004665
7.5200e-04,0.00456969
7.5220e-04,0.00456656
7.5240e-04,0.00486375
7.5260e-04,0.00464375
7.5280e-04,0.00445781
7.5300e-04,0.0045075
7.5320e-04,0.00468875
7.5340e-04,0.00452031
7.5360e-04,0.00469344
7.5380e-04,0.00478969
7.5400e-04,0.00468125
7.5420e-04,0.00464406
7.5440e-04,0.00470406
7.5460e-04,0.00462844
7.5480e-04,0.00473125
7.5500e-04,0.00465813
7.5520e-04,0.00460531
7.5540e-04,0.00472844
7.5560e-04,0.00491844
7.5580e-04,0.00477844
7.5600e-04,0.00442219
7.5620e-04,0.0046225
7.5640e-04,0.00447938
7.5660e-04,0.00450094
7.5680e-04,0.00471969
7.5700e-04,0.00459188
7.5720e-04,0.00449937
7.5740e-04,0.00467906
7.5760e-04,0.00471688
7.5780e-04,0.00469187
7.5800e-04,0.00472281
7.5820e-04,0.00444781
7.5840e-04,0.00475156
7.5860e-04,0.00433469
7.5880e-04,0.00465031
7.5900e-04,0.00469844
7.5920e-04,0.00472719
7.5940e-04,0.00456469
7.5960e-04,0.00479906
7.5980e-04,0.00476219
7.6000e-04,0.00474156
7.6020e-04,0.00463063
7.6040e-04,0.0047275
7.6060e-04,0.00470094
7.6080e-04,0.00459344
7.6100e-04,0.00475906
7.6120e-04,0.00465969
7.6140e-04,0.00457313
7.6160e-04,0.00458531
7.6180e-04,0.0047375
7.6200e-04,0.00469187
7.6220e-04,0.00456438
7.6240e-04,0.00472812
7.6260e-04,0.00452156
7.6280e-04,0.00485125
7.6300e-04,0.00466594
7.6320e-04,0.00473063
7.6340e-04,0.00456531
7.6360e-04,0.00455781
7.6380e-04,0.00456219
7.6400e-04,0.00462438
7.6420e-04,0.00461406
7.6440e-04,0.0046075
7.6460e-04,0.00458625
7.6480e-04,0.00472375
7.6500e-04,0.00473406
7.6520e-04,0.00506594
7.6540e-04,0.00477469
7.6560e-04,0.00468938
7.6580e-04,0.00489094
7.6600e-04,0.00471937
7.6620e-04,0.0048525
7.6640e-04,0.00458406
7.6660e-04,0.00478844
7.6680e-04,0.00480531
7.6700e-04,0.00477219
7.6720e-04,0.00466344
7.6740e-04,0.00467969
7.6760e-04,0.00477594
7.6780e-04,0.00498406
7.6800e-04,0.00474438
7.6820e-04,0.00487031
7.6840e-04,0.00478344
7.6860e-04,0.00498031
7.6880e-04,0.00485344
7.6900e-04,0.00461969
7.6920e-04,0.00460344
7.6940e-04,0.00484906
7.6960e-04,0.00478969
7.6980e-04,0.00472844
7.7000e-04,0.00484469
7.7020e-04,0.00458344
7.7040e-04,0.00490625
7.7060e-04,0.00481406
7.7080e-04,0.00473031
7.7100e-04,0.00467219
7.7120e-04,0.00484625
7.7140e-04,0.0048625
7.7160e-04,0.00479781
7.7180e-04,0.00488937
7.7200e-04,0.00459906
7.7220e-04,0.00482938
7.7240e-04,0.00494219
7.7260e-04,0.00470125
7.7280e-04,0.00480656
7.7300e-04,0.00507844
7.7320e-04,0.00471719
7.7340e-04,0.00461562
7.7360e-04,0.00475375
7.7380e-04,0.00471437
7.7400e-04,0.00503563
7.7420e-04,0.00482906
7.7440e-04,0.00460406
7.7460e-04,0.00456687
7.7480e-04,0.00478031
7.7500e-04,0.00469938
7.7520e-04,0.00445625
7.7540e-04,0.00465813
7.7560e-04,0.00449969
7.7580e-04,0.0047475
7.7600e-04,0.00493812
7.7620e-04,0.00495438
7.7640e-04,0.00477938
7.7660e-04,0.00476312
7.7680e-04,0.00457219
7.7700e-04,0.00479875
7.7720e-04,0.00487281
7.7740e-04,0.00492719
7.7760e-04,0.00480281
7.7780e-04,0.00490156
7.7800e-04,0.00484656
7.7820e-04,0.00487344
7.7840e-04,0.00501781
7.7860e-04,0.00490531
7.7880e-04,0.00480031
7.7900e-04,0.00492781
7.7920e-04,0.00488281
7.7940e-04,0.00466656
7.7960e-04,0.0050625
7.7980e-04,0.00481656
7.8000e-04,0.00467
7.8020e-04,0.00490469
7.8040e-04,0.00458625
7.8060e-04,0.00471875
7.8080e-04,0.0048075
7.8100e-04,0.00486594
