Model,MDO3012
-6.6800e-05,1.07241
-6.6600e-05,1.07519
-6.6400e-05,1.07418
-6.6200e-05,1.07654
-6.6000e-05,1.07857
-6.5800e-05,1.07367
-6.5600e-05,1.07747
-6.5400e-05,1.07603
-6.5200e-05,1.08127
-6.5000e-05,1.07975
-6.4800e-05,1.07722
-6.4600e-05,1.07612
-6.4400e-05,1.08186
-6.4200e-05,1.07899
-6.4000e-05,1.07797
-6.3800e-05,1.08152
-6.3600e-05,1.08127
-6.3400e-05,1.08127
-6.3200e-05,1.0811
-6.3000e-05,1.08481
-6.2800e-05,1.0811
-6.2600e-05,1.07755
-6.2400e-05,1.0816
-6.2200e-05,1.08169
-6.2000e-05,1.08219
-6.1800e-05,1.08498
-6.1600e-05,1.08304
-6.1400e-05,1.0838
-6.1200e-05,1.08667
-6.1000e-05,1.08456
-6.0800e-05,1.08658
-6.0600e-05,1.087
-6.0400e-05,1.08945
-6.0200e-05,1.08861
-6.0000e-05,1.09021
-5.9800e-05,1.08759
-5.9600e-05,1.08878
-5.9400e-05,1.08852
-5.9200e-05,1.08987
-5.9000e-05,1.08962
-5.8800e-05,1.09055
-5.8600e-05,1.09105
-5.8400e-05,1.08726
-5.8200e-05,1.09274
-5.8000e-05,1.0897
-5.7800e-05,1.09266
-5.7600e-05,1.09443
-5.7400e-05,1.08937
-5.7200e-05,1.09181
-5.7000e-05,1.09519
-5.6800e-05,1.09198
-5.6600e-05,1.09595
-5.6400e-05,1.09662
-5.6200e-05,1.09772
-5.6000e-05,1.09485
-5.5800e-05,1.0946
-5.5600e-05,1.0989
-5.5400e-05,1.09687
-5.5200e-05,1.09578
-5.5000e-05,1.09932
-5.4800e-05,1.09578
-5.4600e-05,1.09763
-5.4400e-05,1.10025
-5.4200e-05,1.09839
-5.4000e-05,1.09755
-5.3800e-05,1.10185
-5.3600e-05,1.10329
-5.3400e-05,1.10388
-5.3200e-05,1.09941
-5.3000e-05,1.10346
-5.2800e-05,1.10025
-5.2600e-05,1.10236
-5.2400e-05,1.10092
-5.2200e-05,1.09882
-5.2000e-05,1.10641
-5.1800e-05,1.10388
-5.1600e-05,1.10219
-5.1400e-05,1.10287
-5.1200e-05,1.10438
-5.1000e-05,1.10759
-5.0800e-05,1.10498
-5.0600e-05,1.10641
-5.0400e-05,1.11156
-5.0200e-05,1.11021
-5.0000e-05,1.10405
-4.9800e-05,1.10573
-4.9600e-05,1.10455
-4.9400e-05,1.11012
-4.9200e-05,1.10987
-4.9000e-05,1.11139
-4.8800e-05,1.10978
-4.8600e-05,1.10725
-4.8400e-05,1.10717
-4.8200e-05,1.10995
-4.8000e-05,1.11088
-4.7800e-05,1.10919
-4.7600e-05,1.11426
-4.7400e-05,1.11333
-4.7200e-05,1.1135
-4.7000e-05,1.11029
-4.6800e-05,1.11426
-4.6600e-05,1.11291
-4.6400e-05,1.11434
-4.6200e-05,1.11417
-4.6000e-05,1.11763
-4.5800e-05,1.11468
-4.5600e-05,1.11485
-4.5400e-05,1.11814
-4.5200e-05,1.11645
-4.5000e-05,1.11881
-4.4800e-05,1.11417
-4.4600e-05,1.12413
-4.4400e-05,1.1189
-4.4200e-05,1.12033
-4.4000e-05,1.12421
-4.3800e-05,1.12067
-4.3600e-05,1.11999
-4.3400e-05,1.1205
-4.3200e-05,1.11949
-4.3000e-05,1.12058
-4.2800e-05,1.12202
-4.2600e-05,1.12067
-4.2400e-05,1.12371
-4.2200e-05,1.11864
-4.2000e-05,1.12818
-4.1800e-05,1.12143
-4.1600e-05,1.12598
-4.1400e-05,1.11949
-4.1200e-05,1.12582
-4.1000e-05,1.127
-4.0800e-05,1.13054
-4.0600e-05,1.12674
-4.0400e-05,1.12826
-4.0200e-05,1.12818
-4.0000e-05,1.12472
-3.9800e-05,1.13155
-3.9600e-05,1.127
-3.9400e-05,1.12868
-3.9200e-05,1.13088
-3.9000e-05,1.13003
-3.8800e-05,1.1302
-3.8600e-05,1.13248
-3.8400e-05,1.12961
-3.8200e-05,1.12978
-3.8000e-05,1.13257
-3.7800e-05,1.13223
-3.7600e-05,1.13324
-3.7400e-05,1.134
-3.7200e-05,1.134
-3.7000e-05,1.1324
-3.6800e-05,1.1356
-3.6600e-05,1.13493
-3.6400e-05,1.13771
-3.6200e-05,1.13273
-3.6000e-05,1.13797
-3.5800e-05,1.13535
-3.5600e-05,1.1394
-3.5400e-05,1.13889
-3.5200e-05,1.13636
-3.5000e-05,1.14176
-3.4800e-05,1.13577
-3.4600e-05,1.14058
-3.4400e-05,1.14075
-3.4200e-05,1.14126
-3.4000e-05,1.14202
-3.3800e-05,1.14421
-3.3600e-05,1.14185
-3.3400e-05,1.13991
-3.3200e-05,1.14159
-3.3000e-05,1.1394
-3.2800e-05,1.14463
-3.2600e-05,1.14429
-3.2400e-05,1.14505
-3.2200e-05,1.14919
-3.2000e-05,1.14328
-3.1800e-05,1.14421
-3.1600e-05,1.14607
-3.1400e-05,1.14505
-3.1200e-05,1.14758
-3.1000e-05,1.14775
-3.0800e-05,1.15273
-3.0600e-05,1.14716
-3.0400e-05,1.14809
-3.0200e-05,1.14919
-3.0000e-05,1.15214
-2.9800e-05,1.14666
-2.9600e-05,1.15079
-2.9400e-05,1.15526
-2.9200e-05,1.14666
-2.9000e-05,1.14978
-2.8800e-05,1.1486
-2.8600e-05,1.15088
-2.8400e-05,1.1486
-2.8200e-05,1.1518
-2.8000e-05,1.15476
-2.7800e-05,1.15374
-2.7600e-05,1.15374
-2.7400e-05,1.15062
-2.7200e-05,1.15687
-2.7000e-05,1.15737
-2.6800e-05,1.15492
-2.6600e-05,1.1556
-2.6400e-05,1.15746
-2.6200e-05,1.15872
-2.6000e-05,1.1583
-2.5800e-05,1.15948
-2.5600e-05,1.15712
-2.5400e-05,1.15889
-2.5200e-05,1.16092
-2.5000e-05,1.15973
-2.4800e-05,1.15611
-2.4600e-05,1.16294
-2.4400e-05,1.16092
-2.4200e-05,1.16159
-2.4000e-05,1.16437
-2.3800e-05,1.16007
-2.3600e-05,1.15965
-2.3400e-05,1.16353
-2.3200e-05,1.16454
-2.3000e-05,1.16539
-2.2800e-05,1.16505
-2.2600e-05,1.16665
-2.2400e-05,1.16708
-2.2200e-05,1.16184
-2.2000e-05,1.15906
-2.1800e-05,1.16564
-2.1600e-05,1.16615
-2.1400e-05,1.1664
-2.1200e-05,1.16556
-2.1000e-05,1.16994
-2.0800e-05,1.16918
-2.0600e-05,1.16758
-2.0400e-05,1.17146
-2.0200e-05,1.16682
-2.0000e-05,1.16834
-1.9800e-05,1.1734
-1.9600e-05,1.16935
-1.9400e-05,1.1707
-1.9200e-05,1.17062
-1.9000e-05,1.17096
-1.8800e-05,1.16876
-1.8600e-05,1.16817
-1.8400e-05,1.17374
-1.8200e-05,1.17104
-1.8000e-05,1.17391
-1.7800e-05,1.17433
-1.7600e-05,1.17062
-1.7400e-05,1.17349
-1.7200e-05,1.17264
-1.7000e-05,1.17872
-1.6800e-05,1.17956
-1.6600e-05,1.17804
-1.6400e-05,1.17433
-1.6200e-05,1.17602
-1.6000e-05,1.1783
-1.5800e-05,1.17636
-1.5600e-05,1.17863
-1.5400e-05,1.17779
-1.5200e-05,1.18167
-1.5000e-05,1.17813
-1.4800e-05,1.17847
-1.4600e-05,1.1826
-1.4400e-05,1.18294
-1.4200e-05,1.18091
-1.4000e-05,1.18167
-1.3800e-05,1.18252
-1.3600e-05,1.18209
-1.3400e-05,1.18226
-1.3200e-05,1.17788
-1.3000e-05,1.18049
-1.2800e-05,1.18496
-1.2600e-05,1.18015
-1.2400e-05,1.18167
-1.2200e-05,1.18193
-1.2000e-05,1.19045
-1.1800e-05,1.18598
-1.1600e-05,1.18361
-1.1400e-05,1.18598
-1.1200e-05,1.18673
-1.1000e-05,1.1853
-1.0800e-05,1.18572
-1.0600e-05,1.18901
-1.0400e-05,1.18657
-1.0200e-05,1.18648
-1.0000e-05,1.18682
-9.8000e-06,1.18817
-9.6000e-06,1.18851
-9.4000e-06,1.18884
-9.2000e-06,1.19078
-9.0000e-06,1.19171
-8.8000e-06,1.19441
-8.6000e-06,1.18758
-8.4000e-06,1.19222
-8.2000e-06,1.19002
-8.0000e-06,1.18867
-7.8000e-06,1.19559
-7.6000e-06,1.19948
-7.4000e-06,1.19239
-7.2000e-06,1.19121
-7.0000e-06,1.19492
-6.8000e-06,1.19627
-6.6000e-06,1.19661
-6.4000e-06,1.19315
-6.2000e-06,1.19306
-6.0000e-06,1.19332
-5.8000e-06,1.20023
-5.6000e-06,1.19559
-5.4000e-06,1.19374
-5.2000e-06,1.20007
-5.0000e-06,1.19855
-4.8000e-06,1.19618
-4.6000e-06,1.20572
-4.4000e-06,1.20108
-4.2000e-06,1.20648
-4.0000e-06,1.20175
-3.8000e-06,1.20049
-3.6000e-06,1.20479
-3.4000e-06,1.20049
-3.2000e-06,1.20487
-3.0000e-06,1.20361
-2.8000e-06,1.20412
-2.6000e-06,1.20462
-2.4000e-06,1.20344
-2.2000e-06,1.20673
-2.0000e-06,1.208
-1.8000e-06,1.21416
-1.6000e-06,1.2096
-1.4000e-06,1.20867
-1.2000e-06,1.2107
-1.0000e-06,1.20977
-8.0000e-07,1.20741
-6.0000e-07,1.20952
-4.0000e-07,1.21213
-2.0000e-07,1.21061
0.0000e+00,1.20833
2.0000e-07,1.21222
4.0000e-07,1.20833
6.0000e-07,1.20859
8.0000e-07,1.21314
1.0000e-06,1.21281
1.2000e-06,1.21205
1.4000e-06,1.21441
1.6000e-06,1.21804
1.8000e-06,1.21913
2.0000e-06,1.21508
2.2000e-06,1.21492
2.4000e-06,1.21365
2.6000e-06,1.21255
2.8000e-06,1.21778
3.0000e-06,1.21964
3.2000e-06,1.21433
3.4000e-06,1.2204
3.6000e-06,1.21897
3.8000e-06,1.21871
4.0000e-06,1.21829
4.2000e-06,1.22057
4.4000e-06,1.21846
4.6000e-06,1.22268
4.8000e-06,1.21762
5.0000e-06,1.21778
5.2000e-06,1.22192
5.4000e-06,1.22015
5.6000e-06,1.22285
5.8000e-06,1.22124
6.0000e-06,1.22276
6.2000e-06,1.22158
6.4000e-06,1.22538
6.6000e-06,1.22293
6.8000e-06,1.22563
7.0000e-06,1.22453
7.2000e-06,1.22411
7.4000e-06,1.22681
7.6000e-06,1.22496
7.8000e-06,1.22361
8.0000e-06,1.22656
8.2000e-06,1.22656
8.4000e-06,1.22504
8.6000e-06,1.22639
8.8000e-06,1.22808
9.0000e-06,1.22825
9.2000e-06,1.22605
9.4000e-06,1.22909
9.6000e-06,1.22808
9.8000e-06,1.23044
1.0000e-05,1.23061
1.0200e-05,1.23255
1.0400e-05,1.22842
1.0600e-05,1.23128
1.0800e-05,1.23348
1.1000e-05,1.23247
1.1200e-05,1.23086
1.1400e-05,1.23643
1.1600e-05,1.23204
1.1800e-05,1.23086
1.2000e-05,1.23196
1.2200e-05,1.23188
1.2400e-05,1.23441
1.2600e-05,1.23339
1.2800e-05,1.23154
1.3000e-05,1.23761
1.3200e-05,1.235
1.3400e-05,1.23398
1.3600e-05,1.23584
1.3800e-05,1.23685
1.4000e-05,1.24116
1.4200e-05,1.23339
1.4400e-05,1.23424
1.4600e-05,1.23626
1.4800e-05,1.23905
1.5000e-05,1.23972
1.5200e-05,1.23913
1.5400e-05,1.24006
1.5600e-05,1.23812
1.5800e-05,1.23829
1.6000e-05,1.24369
1.6200e-05,1.24133
1.6400e-05,1.24208
1.6600e-05,1.24234
1.6800e-05,1.24225
1.7000e-05,1.24352
1.7200e-05,1.24107
1.7400e-05,1.24234
1.7600e-05,1.24529
1.7800e-05,1.24107
1.8000e-05,1.23922
1.8200e-05,1.24166
1.8400e-05,1.24183
1.8600e-05,1.24622
1.8800e-05,1.24369
1.9000e-05,1.24715
1.9200e-05,1.24597
1.9400e-05,1.24445
1.9600e-05,1.242
1.9800e-05,1.24639
2.0000e-05,1.24403
2.0200e-05,1.24681
2.0400e-05,1.24816
2.0600e-05,1.25086
2.0800e-05,1.24689
2.1000e-05,1.24883
2.1200e-05,1.24605
2.1400e-05,1.249
2.1600e-05,1.25035
2.1800e-05,1.25339
2.2000e-05,1.24867
2.2200e-05,1.24993
2.2400e-05,1.25145
2.2600e-05,1.25018
2.2800e-05,1.24917
2.3000e-05,1.24791
2.3200e-05,1.25111
2.3400e-05,1.25052
2.3600e-05,1.25221
2.3800e-05,1.25457
2.4000e-05,1.25466
2.4200e-05,1.25449
2.4400e-05,1.25229
2.4600e-05,1.25845
2.4800e-05,1.25525
2.5000e-05,1.25592
2.5200e-05,1.25027
2.5400e-05,1.25862
2.5600e-05,1.25618
2.5800e-05,1.25668
2.6000e-05,1.25567
2.6200e-05,1.26141
2.6400e-05,1.2528
2.6600e-05,1.26056
2.6800e-05,1.25938
2.7000e-05,1.25769
2.7200e-05,1.26023
2.7400e-05,1.26622
2.7600e-05,1.26056
2.7800e-05,1.25963
2.8000e-05,1.26503
2.8200e-05,1.25879
2.8400e-05,1.25795
2.8600e-05,1.26428
2.8800e-05,1.2647
2.9000e-05,1.27094
2.9200e-05,1.26605
2.9400e-05,1.26309
2.9600e-05,1.27119
2.9800e-05,1.26934
3.0000e-05,1.26697
3.0200e-05,1.26411
3.0400e-05,1.26385
3.0600e-05,1.26959
3.0800e-05,1.26816
3.1000e-05,1.26934
3.1200e-05,1.26512
3.1400e-05,1.26967
3.1600e-05,1.26951
3.1800e-05,1.26832
3.2000e-05,1.2717
3.2200e-05,1.27389
3.2400e-05,1.2733
3.2600e-05,1.27448
3.2800e-05,1.27769
3.3000e-05,1.27423
3.3200e-05,1.27381
3.3400e-05,1.27263
3.3600e-05,1.27524
3.3800e-05,1.27845
3.4000e-05,1.27558
3.4200e-05,1.27668
3.4400e-05,1.27643
3.4600e-05,1.27862
3.4800e-05,1.28107
3.5000e-05,1.27575
3.5200e-05,1.28073
3.5400e-05,1.27778
3.5600e-05,1.27955
3.5800e-05,1.28317
3.6000e-05,1.2771
3.6200e-05,1.28166
3.6400e-05,1.28166
3.6600e-05,1.27988
3.6800e-05,1.28275
3.7000e-05,1.28132
3.7200e-05,1.28655
3.7400e-05,1.28351
3.7600e-05,1.28258
3.7800e-05,1.28301
3.8000e-05,1.28166
3.8200e-05,1.2825
3.8400e-05,1.2836
3.8600e-05,1.28377
3.8800e-05,1.28613
3.9000e-05,1.28537
3.9200e-05,1.28351
3.9400e-05,1.28579
3.9600e-05,1.28571
3.9800e-05,1.28351
4.0000e-05,1.28815
4.0200e-05,1.29018
4.0400e-05,1.28959
4.0600e-05,1.28841
4.0800e-05,1.29077
4.1000e-05,1.29161
4.1200e-05,1.29136
4.1400e-05,1.28807
4.1600e-05,1.29195
4.1800e-05,1.28959
4.2000e-05,1.29372
4.2200e-05,1.29457
4.2400e-05,1.29381
4.2600e-05,1.29271
4.2800e-05,1.29322
4.3000e-05,1.29389
4.3200e-05,1.29549
4.3400e-05,1.29389
4.3600e-05,1.2933
4.3800e-05,1.29642
4.4000e-05,1.30106
4.4200e-05,1.296
4.4400e-05,1.29802
4.4600e-05,1.29912
4.4800e-05,1.29372
4.5000e-05,1.2971
4.5200e-05,1.30064
4.5400e-05,1.30013
4.5600e-05,1.29997
4.5800e-05,1.29802
4.6000e-05,1.30148
4.6200e-05,1.30165
4.6400e-05,1.30224
4.6600e-05,1.30418
4.6800e-05,1.30241
4.7000e-05,1.30207
4.7200e-05,1.30013
4.7400e-05,1.30418
4.7600e-05,1.30182
4.7800e-05,1.30823
4.8000e-05,1.30494
4.8200e-05,1.30579
4.8400e-05,1.30233
4.8600e-05,1.30283
4.8800e-05,1.30528
4.9000e-05,1.30764
4.9200e-05,1.30899
4.9400e-05,1.30562
4.9600e-05,1.30722
4.9800e-05,1.31119
5.0000e-05,1.31001
5.0200e-05,1.30933
5.0400e-05,1.30874
5.0600e-05,1.3095
5.0800e-05,1.30942
5.1000e-05,1.30857
5.1200e-05,1.31034
5.1400e-05,1.31068
5.1600e-05,1.31144
5.1800e-05,1.31482
5.2000e-05,1.30866
5.2200e-05,1.31625
5.2400e-05,1.31473
5.2600e-05,1.31473
5.2800e-05,1.31861
5.3000e-05,1.31524
5.3200e-05,1.31752
5.3400e-05,1.31819
5.3600e-05,1.31946
5.3800e-05,1.31692
5.4000e-05,1.31861
5.4200e-05,1.31574
5.4400e-05,1.31794
5.4600e-05,1.32148
5.4800e-05,1.31566
5.5000e-05,1.31777
5.5200e-05,1.31929
5.5400e-05,1.32418
5.5600e-05,1.31954
5.5800e-05,1.32249
5.6000e-05,1.32503
5.6200e-05,1.32275
5.6400e-05,1.32351
5.6600e-05,1.32266
5.6800e-05,1.3219
5.7000e-05,1.32275
5.7200e-05,1.32587
5.7400e-05,1.32393
5.7600e-05,1.32899
5.7800e-05,1.32848
5.8000e-05,1.32983
5.8200e-05,1.32578
5.8400e-05,1.32638
5.8600e-05,1.32747
5.8800e-05,1.32713
5.9000e-05,1.33144
5.9200e-05,1.32815
5.9400e-05,1.33464
5.9600e-05,1.32697
5.9800e-05,1.33346
6.0000e-05,1.32874
6.0200e-05,1.33245
6.0400e-05,1.33245
6.0600e-05,1.33549
6.0800e-05,1.3365
6.1000e-05,1.33557
6.1200e-05,1.3349
6.1400e-05,1.33549
6.1600e-05,1.33675
6.1800e-05,1.34013
6.2000e-05,1.33802
6.2200e-05,1.34165
6.2400e-05,1.33945
6.2600e-05,1.3381
6.2800e-05,1.33785
6.3000e-05,1.34182
6.3200e-05,1.33692
6.3400e-05,1.34258
6.3600e-05,1.33701
6.3800e-05,1.34072
6.4000e-05,1.34131
6.4200e-05,1.34038
6.4400e-05,1.34021
6.4600e-05,1.34359
6.4800e-05,1.34198
6.5000e-05,1.34156
6.5200e-05,1.34401
6.5400e-05,1.34662
6.5600e-05,1.34494
6.5800e-05,1.34485
6.6000e-05,1.34367
6.6200e-05,1.3435
6.6400e-05,1.34527
6.6600e-05,1.34477
6.6800e-05,1.34738
6.7000e-05,1.3462
6.7200e-05,1.34662
6.7400e-05,1.3457
6.7600e-05,1.35059
6.7800e-05,1.34764
6.8000e-05,1.34831
6.8200e-05,1.35118
6.8400e-05,1.34738
6.8600e-05,1.35143
6.8800e-05,1.35186
6.9000e-05,1.35219
6.9200e-05,1.34612
6.9400e-05,1.35211
6.9600e-05,1.35194
6.9800e-05,1.35498
7.0000e-05,1.35084
7.0200e-05,1.3565
7.0400e-05,1.35321
7.0600e-05,1.35439
7.0800e-05,1.35363
7.1000e-05,1.35624
7.1200e-05,1.35312
7.1400e-05,1.35405
7.1600e-05,1.35785
7.1800e-05,1.357
7.2000e-05,1.35582
7.2200e-05,1.35979
7.2400e-05,1.36181
7.2600e-05,1.35861
7.2800e-05,1.36046
7.3000e-05,1.36021
7.3200e-05,1.35557
7.3400e-05,1.35953
7.3600e-05,1.35667
7.3800e-05,1.35768
7.4000e-05,1.36097
7.4200e-05,1.36097
7.4400e-05,1.36198
7.4600e-05,1.36139
7.4800e-05,1.36468
7.5000e-05,1.3624
7.5200e-05,1.36704
7.5400e-05,1.36485
7.5600e-05,1.36249
7.5800e-05,1.36527
7.6000e-05,1.36612
7.6200e-05,1.36898
7.6400e-05,1.37033
7.6600e-05,1.36628
7.6800e-05,1.36713
7.7000e-05,1.36738
7.7200e-05,1.36654
7.7400e-05,1.36806
7.7600e-05,1.36983
7.7800e-05,1.37118
7.8000e-05,1.37101
7.8200e-05,1.37109
7.8400e-05,1.37506
7.8600e-05,1.37354
7.8800e-05,1.37
7.9000e-05,1.37084
7.9200e-05,1.37498
7.9400e-05,1.37573
7.9600e-05,1.37759
7.9800e-05,1.37616
8.0000e-05,1.37666
8.0200e-05,1.37683
8.0400e-05,1.37742
8.0600e-05,1.37843
8.0800e-05,1.37953
8.1000e-05,1.37835
8.1200e-05,1.37447
8.1400e-05,1.37886
8.1600e-05,1.38206
8.1800e-05,1.37692
8.2000e-05,1.38097
8.2200e-05,1.38265
8.2400e-05,1.38097
8.2600e-05,1.38274
8.2800e-05,1.38274
8.3000e-05,1.38122
8.3200e-05,1.38367
8.3400e-05,1.38383
8.3600e-05,1.38451
8.3800e-05,1.38375
8.4000e-05,1.38662
8.4200e-05,1.38443
8.4400e-05,1.38409
8.4600e-05,1.38637
8.4800e-05,1.38755
8.5000e-05,1.38611
8.5200e-05,1.38704
8.5400e-05,1.38535
8.5600e-05,1.39092
8.5800e-05,1.38957
8.6000e-05,1.38679
8.6200e-05,1.39118
8.6400e-05,1.38966
8.6600e-05,1.38831
8.6800e-05,1.39033
8.7000e-05,1.39236
8.7200e-05,1.39683
8.7400e-05,1.39497
8.7600e-05,1.39202
8.7800e-05,1.3916
8.8000e-05,1.39269
8.8200e-05,1.39683
8.8400e-05,1.39522
8.8600e-05,1.397
8.8800e-05,1.39565
8.9000e-05,1.39379
8.9200e-05,1.39371
8.9400e-05,1.39674
8.9600e-05,1.39531
8.9800e-05,1.39776
9.0000e-05,1.39548
9.0200e-05,1.40181
9.0400e-05,1.3975
9.0600e-05,1.39767
9.0800e-05,1.39691
9.1000e-05,1.397
9.1200e-05,1.39919
9.1400e-05,1.40003
9.1600e-05,1.39978
9.1800e-05,1.40248
9.2000e-05,1.40316
9.2200e-05,1.40527
9.2400e-05,1.39936
9.2600e-05,1.40324
9.2800e-05,1.4078
9.3000e-05,1.40746
9.3200e-05,1.40383
9.3400e-05,1.40839
9.3600e-05,1.40847
9.3800e-05,1.40611
9.4000e-05,1.40746
9.4200e-05,1.40662
9.4400e-05,1.4078
9.4600e-05,1.40991
9.4800e-05,1.40864
9.5000e-05,1.41269
9.5200e-05,1.40898
9.5400e-05,1.41092
9.5600e-05,1.41218
9.5800e-05,1.41564
9.6000e-05,1.41202
9.6200e-05,1.4132
9.6400e-05,1.41514
9.6600e-05,1.41159
9.6800e-05,1.41446
9.7000e-05,1.41868
9.7200e-05,1.41514
9.7400e-05,1.41379
9.7600e-05,1.4186
9.7800e-05,1.41328
9.8000e-05,1.41185
9.8200e-05,1.41522
9.8400e-05,1.42062
9.8600e-05,1.4159
9.8800e-05,1.42138
9.9000e-05,1.42028
9.9200e-05,1.42147
9.9400e-05,1.41885
9.9600e-05,1.41758
9.9800e-05,1.42121
1.0000e-04,1.41877
1.0020e-04,1.42012
1.0040e-04,1.42071
1.0060e-04,1.42206
1.0080e-04,1.42459
1.0100e-04,1.42417
1.0120e-04,1.42332
1.0140e-04,1.42771
1.0160e-04,1.42509
1.0180e-04,1.42855
1.0200e-04,1.42509
1.0220e-04,1.42315
1.0240e-04,1.42543
1.0260e-04,1.42796
1.0280e-04,1.42906
1.0300e-04,1.42374
1.0320e-04,1.42577
1.0340e-04,1.42822
1.0360e-04,1.43083
1.0380e-04,1.43193
1.0400e-04,1.43235
1.0420e-04,1.43294
1.0440e-04,1.42813
1.0460e-04,1.43193
1.0480e-04,1.43606
1.0500e-04,1.43581
1.0520e-04,1.43421
1.0540e-04,1.43471
1.0560e-04,1.43446
1.0580e-04,1.43657
1.0600e-04,1.43134
1.0620e-04,1.43302
1.0640e-04,1.43665
1.0660e-04,1.43573
1.0680e-04,1.43767
1.0700e-04,1.43918
1.0720e-04,1.43885
1.0740e-04,1.43969
1.0760e-04,1.43674
1.0780e-04,1.43522
1.0800e-04,1.43961
1.0820e-04,1.4364
1.0840e-04,1.43843
1.0860e-04,1.44163
1.0880e-04,1.44138
1.0900e-04,1.44298
1.0920e-04,1.44256
1.0940e-04,1.44475
1.0960e-04,1.44509
1.0980e-04,1.44484
1.1000e-04,1.44813
1.1020e-04,1.44146
1.1040e-04,1.44037
1.1060e-04,1.44543
1.1080e-04,1.44855
1.1100e-04,1.44686
1.1120e-04,1.44762
1.1140e-04,1.44678
1.1160e-04,1.44998
1.1180e-04,1.44847
1.1200e-04,1.44998
1.1220e-04,1.45083
1.1240e-04,1.44627
1.1260e-04,1.44948
1.1280e-04,1.45201
1.1300e-04,1.45454
1.1320e-04,1.45564
1.1340e-04,1.45277
1.1360e-04,1.45167
1.1380e-04,1.45311
1.1400e-04,1.45268
1.1420e-04,1.45328
1.1440e-04,1.45311
1.1460e-04,1.45437
1.1480e-04,1.45614
1.1500e-04,1.45513
1.1520e-04,1.45277
1.1540e-04,1.45673
1.1560e-04,1.45572
1.1580e-04,1.45817
1.1600e-04,1.45893
1.1620e-04,1.45732
1.1640e-04,1.45808
1.1660e-04,1.45952
1.1680e-04,1.46222
1.1700e-04,1.46163
1.1720e-04,1.4607
1.1740e-04,1.45817
1.1760e-04,1.46129
1.1780e-04,1.45986
1.1800e-04,1.46011
1.1820e-04,1.46298
1.1840e-04,1.45876
1.1860e-04,1.46078
1.1880e-04,1.46222
1.1900e-04,1.46256
1.1920e-04,1.46703
1.1940e-04,1.46256
1.1960e-04,1.46888
1.1980e-04,1.46585
1.2000e-04,1.46981
1.2020e-04,1.4672
1.2040e-04,1.46526
1.2060e-04,1.46703
1.2080e-04,1.47403
1.2100e-04,1.46948
1.2120e-04,1.47057
1.2140e-04,1.46542
1.2160e-04,1.46728
1.2180e-04,1.46677
1.2200e-04,1.47226
1.2220e-04,1.47133
1.2240e-04,1.47142
1.2260e-04,1.4753
1.2280e-04,1.47285
1.2300e-04,1.47665
1.2320e-04,1.47369
1.2340e-04,1.47791
1.2360e-04,1.47445
1.2380e-04,1.47673
1.2400e-04,1.47766
1.2420e-04,1.47479
1.2440e-04,1.47606
1.2460e-04,1.47732
1.2480e-04,1.47428
1.2500e-04,1.47943
1.2520e-04,1.47859
1.2540e-04,1.47698
1.2560e-04,1.47893
1.2580e-04,1.47918
1.2600e-04,1.47994
1.2620e-04,1.47859
1.2640e-04,1.48247
1.2660e-04,1.48559
1.2680e-04,1.48103
1.2700e-04,1.48492
1.2720e-04,1.48087
1.2740e-04,1.48162
1.2760e-04,1.48635
1.2780e-04,1.48424
1.2800e-04,1.48508
1.2820e-04,1.48728
1.2840e-04,1.48778
1.2860e-04,1.48635
1.2880e-04,1.4823
1.2900e-04,1.48998
1.2920e-04,1.48913
1.2940e-04,1.48618
1.2960e-04,1.48559
1.2980e-04,1.49091
1.3000e-04,1.48888
1.3020e-04,1.48905
1.3040e-04,1.49555
1.3060e-04,1.48863
1.3080e-04,1.49023
1.3100e-04,1.49065
1.3120e-04,1.49158
1.3140e-04,1.48956
1.3160e-04,1.49513
1.3180e-04,1.49487
1.3200e-04,1.49563
1.3220e-04,1.49369
1.3240e-04,1.49487
1.3260e-04,1.49723
1.3280e-04,1.49639
1.3300e-04,1.49808
1.3320e-04,1.49664
1.3340e-04,1.4996
1.3360e-04,1.49977
1.3380e-04,1.49749
1.3400e-04,1.50002
1.3420e-04,1.49884
1.3440e-04,1.50348
1.3460e-04,1.50601
1.3480e-04,1.50525
1.3500e-04,1.49884
1.3520e-04,1.49968
1.3540e-04,1.50339
1.3560e-04,1.50339
1.3580e-04,1.5055
1.3600e-04,1.50643
1.3620e-04,1.50424
1.3640e-04,1.50331
1.3660e-04,1.50609
1.3680e-04,1.50711
1.3700e-04,1.51048
1.3720e-04,1.50247
1.3740e-04,1.51057
1.3760e-04,1.50542
1.3780e-04,1.51141
1.3800e-04,1.50846
1.3820e-04,1.50677
1.3840e-04,1.51175
1.3860e-04,1.51183
1.3880e-04,1.50592
1.3900e-04,1.51208
1.3920e-04,1.51301
1.3940e-04,1.51082
1.3960e-04,1.51613
1.3980e-04,1.51698
1.4000e-04,1.51192
1.4020e-04,1.51276
1.4040e-04,1.51183
1.4060e-04,1.51808
1.4080e-04,1.51116
1.4100e-04,1.51512
1.4120e-04,1.51765
1.4140e-04,1.51943
1.4160e-04,1.51732
1.4180e-04,1.51613
1.4200e-04,1.5185
1.4220e-04,1.51808
1.4240e-04,1.52069
1.4260e-04,1.51926
1.4280e-04,1.51706
1.4300e-04,1.51951
1.4320e-04,1.52229
